filename,width,height,class,xmin,ymin,xmax,ymax
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-pawn,162,52,184,101
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-pawn,116,124,136,171
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-pawn,146,207,170,255
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-pawn,173,261,194,309
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-pawn,187,92,209,137
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-bishop,130,6,153,65
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,black-bishop,249,201,276,265
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-queen,257,31,284,105
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-king,327,136,364,223
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-knight,297,307,327,373
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-rook,323,17,346,71
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-bishop,326,40,349,101
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-bishop,338,256,369,320
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-knight,253,114,281,175
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,232,18,254,64
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,230,84,251,132
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,290,54,312,100
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,295,127,317,172
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,293,168,317,217
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.b78947d5207c15119ee81058a1b75c1e.jpg,416,416,white-pawn,296,263,320,312
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-king,303,66,337,156
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-rook,320,184,351,244
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-rook,293,3,317,44
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-knight,231,95,257,158
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-knight,247,235,278,303
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,295,301,322,353
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-queen,195,127,224,205
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,224,30,247,80
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,273,107,294,155
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,236,193,260,243
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,210,249,231,299
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-pawn,197,71,219,118
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-bishop,257,2,280,44
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,black-bishop,124,183,152,249
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-queen,118,3,146,81
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-king,32,111,70,203
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-knight,69,293,100,362
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-rook,54,1,78,43
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-bishop,50,10,74,74
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-bishop,25,238,57,305
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-knight,120,91,149,155
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,150,2,174,40
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,153,60,174,111
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,89,26,111,74
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,83,103,105,150
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,81,146,106,198
3bab0eaaeb63a2ac9ae4942df4006a25_jpg.rf.d137ab448f3c219896325f1e464c9cdc.jpg,416,416,white-pawn,77,247,101,298
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-bishop,237,31,263,92
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-king,301,75,341,165
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-rook,199,73,228,126
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-knight,165,73,194,130
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-knight,156,295,191,363
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,288,299,318,357
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-rook,224,1,251,56
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,270,116,296,164
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,206,254,232,306
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,234,198,262,250
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,192,43,215,91
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,black-pawn,161,46,182,95
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-king,40,126,79,216
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-queen,127,19,156,95
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-knight,67,299,105,368
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-rook,65,6,92,60
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-bishop,59,28,86,92
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-bishop,128,147,156,209
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-pawn,159,8,182,55
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-pawn,98,43,121,89
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-pawn,90,117,114,166
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-pawn,88,158,114,209
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.57548fe2320bf43321fcf4372bfe6e2f.jpg,416,416,white-pawn,127,210,153,262
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-bishop,247,39,274,103
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-king,316,87,357,178
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-rook,210,80,240,135
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-knight,176,79,206,138
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-knight,182,304,218,375
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,316,314,347,373
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-rook,231,9,260,65
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,286,127,312,176
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,230,265,256,319
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,255,209,283,263
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,202,50,225,99
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,black-pawn,171,51,193,102
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-king,54,129,94,220
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-queen,135,23,164,101
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-knight,92,306,130,376
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-rook,70,7,98,62
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-bishop,66,30,94,95
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-bishop,144,153,173,217
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-pawn,166,13,189,61
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-pawn,106,46,130,93
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-pawn,102,121,128,171
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-pawn,103,162,130,215
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.bc9daf0bd452e0c7dfd9167761e02135.jpg,416,416,white-pawn,146,217,173,270
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-bishop,242,31,267,94
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-king,310,77,348,167
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-rook,205,72,234,126
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-knight,172,72,200,129
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-knight,173,295,208,364
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,307,302,336,360
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-rook,227,4,255,57
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,279,117,305,165
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,221,255,246,307
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,247,199,275,252
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,197,43,220,91
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,black-pawn,167,44,188,95
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-king,50,123,88,213
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-queen,131,17,159,94
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-knight,84,297,121,367
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-rook,68,2,95,57
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-bishop,64,25,90,89
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-bishop,138,146,166,209
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-pawn,163,6,185,54
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-pawn,102,41,126,87
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-pawn,98,114,122,163
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-pawn,98,155,123,207
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.f842c9757bdb85fddeddce5fddd65bc0.jpg,416,416,white-pawn,140,209,165,261
446e75de1ffefc2115e79696bcf0e357_jpg.rf.378829d017d56bcfbe81248206ba928d.jpg,416,416,black-knight,15,321,53,380
446e75de1ffefc2115e79696bcf0e357_jpg.rf.c74c5023e09478494c8b41aa67f070fe.jpg,416,416,black-knight,44,303,78,356
446e75de1ffefc2115e79696bcf0e357_jpg.rf.fc5ddb0686d3ecafa3b5a0c5ae084777.jpg,416,416,black-knight,15,300,51,359
4667110b61b16e786673ed6126ccc35d_jpg.rf.3dc2ee18962afee7c0f61083d17ed411.jpg,416,416,white-bishop,207,69,228,126
4667110b61b16e786673ed6126ccc35d_jpg.rf.a4f83fe2f7c74d0fde01c1fcb729af7c.jpg,416,416,white-bishop,217,78,238,138
4667110b61b16e786673ed6126ccc35d_jpg.rf.b58c56605fbe3e496fa3a357f3dce9b7.jpg,416,416,white-bishop,206,76,228,135
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-queen,58,92,89,160
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-king,54,117,88,199
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-bishop,47,184,73,241
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-bishop,76,62,98,117
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-knight,79,33,105,81
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-knight,35,239,68,291
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-rook,83,3,104,48
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-rook,29,290,60,346
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,76,296,100,341
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,85,243,107,287
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,93,198,113,240
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,99,152,119,195
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,105,111,126,152
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,112,74,130,117
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,117,41,136,80
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,black-pawn,120,4,138,45
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-queen,317,79,346,152
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-king,322,111,352,195
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-bishop,320,55,342,112
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-bishop,329,178,355,236
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-knight,313,22,336,77
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-knight,323,226,353,288
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-rook,333,290,362,349
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-rook,315,1,336,39
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,283,1,301,40
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,282,35,302,74
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,283,71,302,114
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,283,107,305,151
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,282,152,303,195
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,285,196,310,242
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,284,240,307,287
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.a4c7681de134fd46a3463e388f1e48ec.jpg,416,416,white-pawn,288,295,313,340
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-queen,315,83,345,149
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-king,316,107,347,187
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-bishop,328,172,353,228
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-bishop,308,54,329,108
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-knight,302,26,327,73
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-knight,331,225,363,276
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-rook,304,1,324,41
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-rook,338,275,367,329
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,298,282,321,325
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,293,230,315,274
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,289,187,308,228
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,284,142,304,184
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,279,103,299,142
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,276,67,294,109
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,272,35,290,72
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,black-pawn,271,1,288,38
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-queen,66,78,93,149
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-king,58,109,86,190
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-bishop,70,54,91,110
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-bishop,54,175,78,231
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-knight,77,22,99,75
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-knight,53,221,82,281
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-rook,43,284,70,341
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-rook,79,1,99,40
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,113,1,130,39
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,111,34,129,72
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,109,69,127,111
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,105,104,126,146
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,105,147,126,190
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,97,191,121,235
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,98,234,120,279
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.aed5813593dffed834ffe36cd1a2e976.jpg,416,416,white-pawn,91,286,115,331
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.d7c8eb7af0feef6985de36ee54a50f84.jpg,416,416,black-queen,314,82,344,149
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.d7c8eb7af0feef6985de36ee54a50f84.jpg,416,416,black-king,315,107,346,186
479459fe5c8213a84fd55ba82f2670b1_jpg.rf.d7c8eb7af0feef6985de36ee54a50f84.jpg,416,416,black-bishop,327,172,352,227
